gamelength,totalgoldblue,earlygoldblue,midgoldblue,lategoldblue,totalgoldred,earlygoldred,midgoldred,lategoldred,earlygolddiff,midgolddiff,lategolddiff,bKills,bTowers,bInhibs,bDragons,bBarons,bHeralds,rKills,rTowers,rInhibs,rDragons,rBarons,rHeralds,bluewin,Year,League_CBLoL,League_CLS,League_EULCS,League_IEM,League_LCK,League_LCL,League_LJL,League_LLN,League_LMS,League_MSI,League_NALCS,League_OPL,League_RR,League_TCL,League_WC,Season_Spring,Season_Summer,Type_International,Type_Playoffs,Type_Promotion,Type_Regional,Type_Season
27,50243,5828,19808,37921,41375,5653,18876,35161,175,932,2761,26,8,1,2,1,1,10,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
49,95009,12883,42107,78529,84465,12269,38755,67515,614,3351,11014,36,11,2,3,2,0,30,5,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,61082,7132,23544,43631,49275,7233,22944,39375,-101,600,4256,24,9,2,2,1,0,4,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,73683,10804,34015,61995,75987,10604,32851,55592,200,1164,6403,12,7,0,1,1,0,20,10,3,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,84672,10036,33230,64562,73698,9861,35582,61272,176,-2352,3290,50,11,3,3,3,0,28,4,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,68258,9011,29985,56561,55991,8029,28108,47707,982,1877,8854,24,9,1,3,2,0,14,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,75659,10534,36802,64185,77280,10285,35517,61822,250,1285,2362,20,6,0,2,2,0,40,7,1,3,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,61607,7204,25651,47903,56576,7251,23877,44834,-47,1773,3069,18,10,2,2,1,0,22,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
46,80264,10281,34796,64626,84896,10273,35156,63886,8,-359,740,30,8,1,4,1,0,42,11,4,1,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,72674,8704,32920,57028,65351,9760,32956,54029,-1056,-36,2999,34,10,2,3,0,0,18,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,57941,8782,29121,48316,67317,8444,27345,51846,338,1776,-3530,8,3,0,1,0,0,36,8,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,57303,5654,20121,42302,42146,5828,19699,33123,-174,422,9179,34,11,2,3,1,0,6,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,60093,7140,25293,46510,66920,7267,25868,51290,-127,-575,-4781,24,3,0,1,2,0,50,8,1,3,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,54638,5688,19426,34733,47792,5713,20301,37963,-25,-875,-3230,30,10,2,3,0,0,14,3,0,0,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,47300,7112,22038,38111,64244,7118,25870,47767,-7,-3832,-9656,6,0,0,0,0,0,30,10,2,3,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,54759,6233,19948,37852,36235,5593,17688,29586,640,2259,8265,42,11,3,2,1,0,12,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,50116,7113,25366,42930,59261,6827,24011,47223,286,1355,-4293,8,3,0,3,0,0,26,8,1,0,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,58413,7767,24089,46949,44121,6944,22191,37689,824,1898,9259,30,9,1,2,1,0,4,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,62807,8439,27906,51067,75628,8428,30168,59759,11,-2261,-8692,22,1,0,0,0,0,38,11,4,4,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,50941,7090,22496,41532,57736,7436,24251,43519,-346,-1755,-1987,14,3,0,0,0,0,28,8,1,2,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,56221,8933,28604,47523,69947,8679,27439,54914,254,1165,-7390,8,2,0,3,0,0,16,11,3,1,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,56531,6385,23149,44433,38715,5757,18655,32295,627,4495,12138,48,10,2,2,1,0,8,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,73059,11307,38120,60324,70560,9611,34534,59227,1697,3586,1096,36,10,2,3,1,1,16,5,0,2,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,65987,9197,30204,52767,54818,8611,27236,47106,586,2968,5662,26,11,2,3,0,0,10,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,57765,8566,27435,48740,70889,9833,32672,55691,-1267,-5237,-6951,18,3,0,0,0,0,42,10,2,4,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,56941,7934,26915,46134,44721,7025,21193,37072,909,5722,9063,24,9,2,2,1,1,4,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,85900,10258,35707,64251,69673,10463,32920,57315,-205,2786,6937,30,11,3,4,2,1,8,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,54457,5697,20952,38563,41164,5661,18577,34512,37,2375,4051,34,8,1,3,1,1,10,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,48606,7096,24544,40621,63456,7867,26590,51445,-771,-2047,-10824,8,3,0,0,0,0,30,11,3,3,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
41,80728,9470,31139,58815,65043,8383,29607,53811,1087,1532,5004,32,11,3,4,2,1,8,5,0,1,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,58981,7625,23363,44492,50742,7219,23421,43072,406,-58,1420,26,9,1,3,1,0,20,3,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,63115,6954,24987,48805,51821,7339,23815,42641,-385,1173,6165,28,11,3,2,2,0,16,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21,42172,4275,16145,33297,30093,4208,14892,26013,67,1253,7284,28,10,1,1,0,0,2,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,50463,7046,24391,41922,66512,7037,25976,49078,9,-1585,-7156,6,0,0,0,0,0,30,11,3,3,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,39934,6333,20403,34471,52791,5353,20579,41040,980,-176,-6568,10,1,0,0,0,0,34,10,2,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,70044,8697,32774,54304,62869,9318,27634,51060,-621,5141,3245,34,11,3,4,1,1,12,5,0,0,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,68765,8551,30656,56814,53509,8887,27166,44633,-336,3490,12181,22,11,3,4,2,0,8,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
45,80795,9963,38324,65680,74143,9642,32093,62254,321,6230,3426,40,11,4,2,0,0,18,4,0,3,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
51,84814,11947,39513,67341,87093,11598,40981,73443,349,-1468,-6102,30,7,1,3,0,0,26,7,1,3,2,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,78471,11107,35979,64255,81724,10652,34111,64063,455,1868,192,24,6,1,4,1,0,26,8,1,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,53892,5676,20551,37610,43061,5801,19611,33758,-125,940,3852,34,9,1,1,1,0,10,1,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,59475,8665,29601,50695,74802,8732,31141,59223,-67,-1540,-8528,10,2,0,2,0,0,32,9,1,2,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,65235,7353,26713,49886,53230,6680,22264,41066,674,4448,8819,28,11,3,2,0,0,12,1,0,1,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,72717,8709,30402,58762,62356,8702,29768,51891,8,634,6871,20,11,4,4,2,0,12,3,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,56130,7566,24523,42403,69605,7508,27037,49335,57,-2514,-6931,18,2,0,1,0,0,28,11,4,3,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,72285,9091,30662,51771,58155,9274,27366,48265,-184,3296,3506,28,11,3,3,1,0,16,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,70199,10117,33203,56289,78878,10714,34878,64339,-596,-1675,-8050,18,5,1,1,0,0,26,11,3,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,71486,8751,31762,59215,65138,8924,30763,55442,-173,999,3772,38,9,1,2,2,0,20,5,0,3,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,70990,8827,33021,55089,65395,8782,30883,56873,45,2138,-1784,34,10,2,2,1,0,26,4,0,2,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,39321,5755,19425,32655,53157,5728,21758,41492,26,-2333,-8837,4,0,0,0,0,0,26,11,3,2,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47,87051,11167,39295,67542,80189,10009,33662,62924,1158,5634,4618,50,10,2,3,0,0,24,4,0,3,2,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,51541,7150,22282,37740,56391,7501,25847,45363,-351,-3565,-7623,26,6,1,1,1,0,28,5,0,3,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,59202,8823,27108,49182,66378,8516,29707,52439,307,-2599,-3257,8,2,0,0,1,0,34,7,1,4,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,71155,10033,33544,58199,83484,11037,34791,62163,-1005,-1247,-3964,12,3,0,0,0,0,30,11,3,5,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,50358,7089,23145,42818,62214,6929,24212,45882,159,-1067,-3064,8,2,0,0,0,0,22,9,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,69126,8538,29490,56575,52025,8495,27578,45657,43,1912,10919,36,10,2,1,2,0,8,1,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,83584,10494,36341,63977,68974,9579,34101,56203,914,2239,7773,18,11,3,3,2,0,10,3,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,57030,7527,24813,41102,45926,7233,22295,37479,294,2518,3623,24,9,1,3,1,0,2,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,71897,8913,29248,56716,63227,8858,32565,53066,55,-3317,3650,28,10,2,3,2,0,12,4,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,51224,5541,20199,37600,36666,5832,17214,30299,-291,2985,7301,30,10,2,3,1,1,0,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,74340,8407,29823,56971,60988,8266,29508,50877,141,314,6093,38,10,2,3,2,0,18,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,67274,8759,27110,53194,58468,8647,29287,49501,112,-2177,3693,18,11,3,3,2,0,12,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,63087,7893,27372,49703,49335,6585,22455,40434,1307,4917,9269,12,11,3,3,2,0,8,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,47350,7029,21603,40230,55881,7717,23190,41842,-688,-1588,-1612,14,3,0,0,0,0,22,10,2,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,69420,9711,31837,52917,60923,8904,29304,51209,807,2533,1708,32,9,1,4,1,0,12,5,0,1,1,1,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
34,65952,7856,26425,49515,56762,7064,26445,47242,792,-20,2273,40,7,1,1,1,0,22,2,0,3,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,37285,5345,16734,29919,54825,6293,21696,38039,-948,-4962,-8120,4,1,0,0,0,0,42,11,3,3,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,54736,7109,23390,44064,47600,7341,23780,41619,-232,-390,2445,30,9,2,1,1,0,22,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
50,80953,11138,38422,65789,95445,12087,39035,74331,-950,-613,-8542,22,3,0,1,1,0,38,11,4,4,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
35,53792,7582,25208,43401,65207,7243,26616,50406,338,-1408,-7005,10,1,0,0,0,0,26,11,4,3,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,56935,8443,25499,46705,67157,8747,30428,50132,-305,-4929,-3427,10,2,0,0,0,0,18,9,2,4,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,47674,7583,23100,41557,52217,6903,23483,44020,680,-383,-2463,8,3,0,1,0,0,22,8,1,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,75335,8792,32975,59351,67233,8682,29161,56078,110,3814,3273,20,11,3,2,3,1,16,4,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,68882,8662,28742,55246,53246,8539,27536,46218,123,1207,9027,24,9,1,4,1,0,4,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
62,100515,14728,47962,82142,112341,15361,49480,91207,-633,-1519,-9066,6,7,1,2,1,0,22,10,2,5,3,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,43672,6940,22025,37914,56460,7527,24511,43883,-587,-2486,-5969,8,0,0,1,0,0,16,11,2,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,60788,7007,22814,44113,46881,7458,22669,38607,-451,145,5506,26,10,2,1,1,0,8,0,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,51347,7073,23863,43373,61998,7113,24921,49983,-40,-1058,-6610,10,3,0,2,0,0,38,9,1,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,52133,7541,24658,44406,63735,6699,25696,50741,842,-1038,-6335,10,3,0,1,0,1,40,10,3,2,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
39,64571,9546,32992,53491,76779,8946,31707,58872,600,1285,-5381,20,4,0,2,0,0,48,11,3,2,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,56682,9377,27959,48175,66907,8691,28674,51842,686,-715,-3667,14,2,0,2,0,0,34,8,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
28,53324,5790,20768,38233,42314,6047,19922,34879,-256,846,3354,26,10,2,2,1,0,10,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
36,58792,9145,29496,51244,68021,8536,28825,55089,609,671,-3845,2,4,0,1,0,0,36,10,2,1,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,50304,7018,24169,42997,65036,7175,26172,49222,-157,-2003,-6225,12,1,0,0,0,0,34,11,3,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42,70054,10305,32389,60291,78673,10624,32556,61934,-318,-167,-1643,26,4,0,3,0,0,20,9,1,1,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40,72293,8911,30627,55728,62972,8406,28158,52254,505,2469,3473,24,9,1,4,1,1,12,2,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
44,74402,10765,37560,62304,69903,9354,32679,54128,1410,4881,8176,20,11,5,3,0,1,16,2,0,2,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,75617,9563,34165,64257,80360,10629,40777,63819,-1067,-6612,438,24,9,1,1,1,0,40,11,3,4,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,53800,7082,24561,44070,58393,7574,23981,43908,-492,580,162,14,5,0,1,0,0,36,9,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
37,69595,9183,30844,56214,57886,8497,29671,49444,687,1173,6770,42,9,1,2,2,0,28,3,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
31,45743,7096,21132,37701,60807,7426,26207,45401,-329,-5074,-7701,10,1,0,0,0,0,46,9,2,3,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,63358,7732,26068,46385,44446,6634,21566,36049,1098,4502,10336,36,11,2,3,1,1,12,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
33,62178,7492,29568,51856,47884,7397,23045,39645,95,6523,12211,40,8,1,4,0,1,10,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,73776,9843,33428,59004,78352,9916,34532,66088,-73,-1104,-7084,22,3,0,1,1,0,38,9,3,4,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
29,53014,5851,18975,38062,41707,5476,18902,32247,375,73,5815,22,11,3,1,1,0,8,0,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
59,95593,12759,43528,77286,98157,13059,44801,78352,-300,-1273,-1065,22,9,1,2,2,0,14,7,0,4,2,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
32,61809,7446,24281,47095,45245,6835,21266,36363,611,3016,10731,26,11,3,3,2,1,6,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
30,57937,7331,25891,47501,43471,7047,24095,38304,284,1796,9197,32,11,3,3,1,1,10,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
43,76105,10534,34179,63076,74773,10088,34813,61175,446,-634,1901,20,6,1,2,2,0,34,7,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
29,44959,5833,19822,34661,58283,5901,20936,40492,-68,-1115,-5831,14,2,0,0,0,0,40,10,1,3,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,46825,7502,26261,40345,55302,7403,25108,46689,99,1153,-6344,16,2,0,1,0,1,22,11,3,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,70078,9145,29051,54570,60643,8867,28902,49919,278,149,4651,32,11,2,3,1,0,30,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
42,79076,10208,35075,65081,73860,9573,32099,61165,635,2976,3916,22,11,5,1,2,0,22,6,0,4,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
26,49887,5992,19744,35759,38311,5658,17051,30060,334,2693,5700,28,8,1,1,1,0,8,2,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,61402,8064,25686,48965,46777,7098,23328,39141,967,2358,9824,40,11,2,1,1,1,18,0,0,2,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
35,59905,7078,25083,46819,65931,7061,26885,47484,17,-1802,-665,22,5,2,0,1,0,42,8,1,3,0,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
37,61333,8822,30630,52084,66946,8376,28668,54116,446,1962,-2031,22,4,0,1,0,1,34,8,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32,51453,6775,22669,40122,60583,7323,24196,43024,-548,-1527,-2902,16,2,0,0,0,0,38,8,1,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30,44112,7669,23189,38094,60153,7672,23975,49763,-4,-786,-11669,14,2,0,0,0,0,50,10,2,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41,67804,8853,30385,51882,74606,8528,29940,56128,325,445,-4246,22,3,0,4,0,0,24,11,2,1,2,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,45055,7475,24105,39640,53663,6705,24285,41272,771,-181,-1632,10,2,0,0,0,0,32,10,2,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,70751,8257,28344,52954,64103,8938,30548,54896,-681,-2204,-1943,32,10,2,5,1,0,16,4,0,0,1,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,76935,8547,30262,59640,59698,8579,30119,50984,-32,143,8656,40,11,3,3,2,0,14,1,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,49227,7100,23312,42989,60025,7119,24926,45384,-19,-1614,-2395,6,3,0,1,0,1,24,9,1,2,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43,81148,10161,35831,64282,71454,11001,35735,58938,-840,97,5344,30,11,4,4,2,1,10,3,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,85490,11402,42263,67748,87100,10988,37165,68777,414,5099,-1029,32,9,1,4,0,0,22,8,1,1,2,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,58409,8592,27898,48139,69468,8741,29267,53935,-149,-1369,-5797,22,1,0,0,0,0,34,10,2,3,1,0,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
31,59021,7475,24180,43732,44764,7151,21614,37772,324,2566,5960,16,10,2,1,1,1,6,0,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,43938,6577,22137,37762,57160,7385,25388,46823,-808,-3251,-9061,8,2,0,1,0,0,40,10,2,2,1,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
37,71844,8865,29238,53792,55644,8623,27029,46433,242,2209,7359,22,11,3,4,1,1,4,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,60013,7353,25927,45688,51538,6559,23683,43904,794,2244,1784,26,7,1,2,1,1,14,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,69257,8451,29323,51444,59551,8958,28276,48813,-508,1048,2631,30,9,1,2,1,1,12,2,0,1,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,59582,9110,27161,47047,66612,8994,29998,54555,116,-2837,-7508,18,3,0,0,0,0,28,10,4,5,2,1,0,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
29,53205,5604,19639,36834,42646,5941,18838,33648,-337,802,3186,20,11,3,2,1,1,2,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
41,77030,9030,31271,57589,60449,8287,28170,48928,743,3101,8661,26,11,3,4,1,1,0,0,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
30,60460,7612,25729,49110,47016,6977,22321,40678,634,3409,8432,48,11,2,2,1,1,20,1,0,0,0,0,1,2017,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
